"ID","AUTHOR","FILENAME","DATEEXECUTED","ORDEREXECUTED","EXECTYPE","MD5SUM","DESCRIPTION","COMMENTS","TAG","LIQUIBASE","CONTEXTS","LABELS","DEPLOYMENT_ID"
"est-init-constraint-18","limit","db/changelog/init/01_est_init_constraint.yaml","2026-03-11T12:16:16.822","84","EXECUTED","9:6ea4c1c6d280de4bddd492d1f50b9e32","addUniqueConstraint constraintName=com_dashboard_titol_uk, tableName=com_est_dashboard","","","4.29.2","()","","3227776594"
"est-init-constraint-19","limit","db/changelog/init/01_est_init_constraint.yaml","2026-03-11T12:16:16.825","85","EXECUTED","9:f36a0d9dc76b7478aae280eadccbe376","addForeignKeyConstraint baseTableName=com_est_dashboard_titol, constraintName=com_dboard_titol_dboard_fk, referencedTableName=com_est_dashboard","","","4.29.2","()","","3227776594"
"monitor-init-constraint-1","limit","db/changelog/init/01_monitor_init_constraint.yaml","2026-03-11T12:16:16.828","86","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"permis-init-constraint-1","limit","db/changelog/init/01_permis_init_constraint.yaml","2026-03-11T12:16:16.83","87","EXECUTED","9:0487cae19b03ec4866060ae55bd0bbb7","addForeignKeyConstraint baseTableName=com_permis_acces, constraintName=com_permisacces_permis_fk, referencedTableName=com_permis","","","4.29.2","()","","3227776594"
"permis-init-constraint-2","limit","db/changelog/init/01_permis_init_constraint.yaml","2026-03-11T12:16:16.833","88","EXECUTED","9:7273fa6487fd7147eab0877ebe632cbf","addForeignKeyConstraint baseTableName=com_permis_acces, constraintName=com_permisacces_acces_fk, referencedTableName=com_acces","","","4.29.2","()","","3227776594"
"permis-init-constraint-3","limit","db/changelog/init/01_permis_init_constraint.yaml","2026-03-11T12:16:16.835","89","EXECUTED","9:60cc6522020758992c31e15538b3f390","addForeignKeyConstraint baseTableName=com_permis, constraintName=com_permis_objecte_fk, referencedTableName=com_objecte","","","4.29.2","()","","3227776594"
"permis-init-constraint-4","limit","db/changelog/init/01_permis_init_constraint.yaml","2026-03-11T12:16:16.838","90","EXECUTED","9:b5b22b081b66125e42badf369bc14d67","addForeignKeyConstraint baseTableName=com_permis_hereus, constraintName=com_permishereus_permis_fk, referencedTableName=com_permis","","","4.29.2","()","","3227776594"
"permis-init-constraint-5","limit","db/changelog/init/01_permis_init_constraint.yaml","2026-03-11T12:16:16.84","91","EXECUTED","9:559e41999f78b24c6ee12d59dc855a83","addForeignKeyConstraint baseTableName=com_permis_hereus, constraintName=com_permishereus_objecte_fk, referencedTableName=com_objecte","","","4.29.2","()","","3227776594"
"salut-init-constraint-1","limit","db/changelog/init/01_salut_init_constraint.yaml","2026-03-11T12:16:16.843","92","EXECUTED","9:343d2aeed63374eac627b804e2ac68fa","addForeignKeyConstraint baseTableName=com_salut_integracio, constraintName=com_salutint_salut_fk, referencedTableName=com_salut","","","4.29.2","()","","3227776594"
"salut-init-constraint-salut-2","limit","db/changelog/init/01_salut_init_constraint.yaml","2026-03-11T12:16:16.846","93","EXECUTED","9:c817bd47ec57f28762e30053e84e01ea","addForeignKeyConstraint baseTableName=com_salut_subsistema, constraintName=com_salutsub_salut_fk, referencedTableName=com_salut","","","4.29.2","()","","3227776594"
"salut-init-constraint-3","limit","db/changelog/init/01_salut_init_constraint.yaml","2026-03-11T12:16:16.849","94","EXECUTED","9:a15bf4a47b316414466fec0207bcee9e","addForeignKeyConstraint baseTableName=com_salut_missatge, constraintName=com_salutmsg_salut_fk, referencedTableName=com_salut","","","4.29.2","()","","3227776594"
"salut-init-constraint-4","limit","db/changelog/init/01_salut_init_constraint.yaml","2026-03-11T12:16:16.852","95","EXECUTED","9:dde22371c8edbe81faf86317326cd320","addForeignKeyConstraint baseTableName=com_salut_detall, constraintName=com_salutdet_salut_fk, referencedTableName=com_salut","","","4.29.2","()","","3227776594"
"tasca-init-constraint-1","limit","db/changelog/init/01_tasca_init_constraint.yaml","2026-03-11T12:16:16.854","96","EXECUTED","9:f71e63567914761346cb4b72ecb3a280","addForeignKeyConstraint baseTableName=com_tasca_usuari, constraintName=com_tascausr_tasca_fk, referencedTableName=com_tasca","","","4.29.2","()","","3227776594"
"tasca-init-constraint-2","limit","db/changelog/init/01_tasca_init_constraint.yaml","2026-03-11T12:16:16.857","97","EXECUTED","9:d9a456b8d1a141b461097d6f6ce1baaf","addForeignKeyConstraint baseTableName=com_tasca_grup, constraintName=com_tascagrp_tasca_fk, referencedTableName=com_tasca","","","4.29.2","()","","3227776594"
"tasca-init-constraint-3","limit","db/changelog/init/01_tasca_init_constraint.yaml","2026-03-11T12:16:16.859","98","EXECUTED","9:3e1409b69878fc274f47ec14b025362b","addUniqueConstraint constraintName=com_tasca_ident_uk, tableName=com_tasca","","","4.29.2","()","","3227776594"
"usuaris-init-constraint-1","limit","db/changelog/init/01_usuaris_init_constraint.yaml","2026-03-11T12:16:16.862","99","EXECUTED","9:682c494058d780fd027fd37bc25cbd18","addUniqueConstraint constraintName=com_usuari_codi_uk, tableName=com_usuari","","","4.29.2","()","","3227776594"
"alarmes-init-sequence-1","limit","db/changelog/init/02_alarmes_init_sequence.yaml","2026-03-11T12:16:16.865","100","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"avis-init-sequence-1","limit","db/changelog/init/02_avis_init_sequence.yaml","2026-03-11T12:16:16.87","101","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"conf-init-sequence-1","limit","db/changelog/init/02_conf_init_sequence.yaml","2026-03-11T12:16:16.873","102","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"est-init-sequence-1","limit","db/changelog/init/02_est_init_sequence.yaml","2026-03-11T12:16:16.876","103","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"monitor-init-sequence-1","limit","db/changelog/init/02_monitor_init_sequence.yaml","2026-03-11T12:16:16.878","104","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"permis-init-sequence-1","limit","db/changelog/init/02_permis_init_sequence.yaml","2026-03-11T12:16:16.881","105","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"salut-init-sequence-1","limit","db/changelog/init/02_salut_init_sequence.yaml","2026-03-11T12:16:16.883","106","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"tasca-init-sequence-1","limit","db/changelog/init/02_tasca_init_sequence.yaml","2026-03-11T12:16:16.885","107","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"usuaris-init-sequence-1","limit","db/changelog/init/02_usuaris_init_sequence.yaml","2026-03-11T12:16:16.888","108","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"acl_init_fn-1","limit","db/changelog/init/03_acl_init_fn.yaml","2026-03-11T12:16:16.893","109","EXECUTED","9:113079d2d0e0a1ef637f65de10e2c782","sqlFile path=scripts/oracle_current_value_fn.sql","","","4.29.2","()","","3227776594"
"alarmes-init-trigger-1","limit","db/changelog/init/03_alarmes_init_trigger.yaml","2026-03-11T12:16:16.896","110","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
"avis-init-trigger-1","limit","db/changelog/init/03_avis_init_trigger.yaml","2026-03-11T12:16:16.899","111","EXECUTED","9:d41d8cd98f00b204e9800998ecf8427e","empty","","","4.29.2","()","","3227776594"
